SerialNumber,IPAddress,DeviceFamily,User,Password,InletConnect,SSHConnect,InletServerIP,InletServerPort,Model,Location
EOND-000594,192.168.0.87,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ban Tap Tao_site|Ban Tap Tao_site_building 1|Ban Tap Tao_site_building 1_floor 1
EOND-000595,192.168.0.88,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Westerkappeln_site|Westerkappeln_site_building 1|Westerkappeln_site_building 1_floor 1
EOND-000596,192.168.0.89,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Tuchín_site|Tuchín_site_building 1|Tuchín_site_building 1_floor 1
EOND-000597,192.168.0.90,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Voerde_site|Voerde_site_building 1|Voerde_site_building 1_floor 1
EOND-000598,192.168.0.91,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Miho_site|Miho_site_building 1|Miho_site_building 1_floor 1
EOND-000599,192.168.0.92,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Monte Sant’Angelo_site|Monte Sant’Angelo_site_building 1|Monte Sant’Angelo_site_building 1_floor 1
EOND-000600,192.168.0.93,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Medford_site|Medford_site_building 1|Medford_site_building 1_floor 1
EOND-000601,192.168.0.94,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Somers Point_site|Somers Point_site_building 1|Somers Point_site_building 1_floor 1
EOND-000602,192.168.0.95,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Watampone_site|Watampone_site_building 1|Watampone_site_building 1_floor 1
EOND-000603,192.168.0.96,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Bussy_site|Bussy_site_building 1|Bussy_site_building 1_floor 1
EOND-000604,192.168.0.97,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Aduku_site|Aduku_site_building 1|Aduku_site_building 1_floor 1
EOND-000605,192.168.0.98,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kutaisi_site|Kutaisi_site_building 1|Kutaisi_site_building 1_floor 1
EOND-000606,192.168.0.99,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ponmundam_site|Ponmundam_site_building 1|Ponmundam_site_building 1_floor 1
EOND-000607,192.168.0.100,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Danzao_site|Danzao_site_building 1|Danzao_site_building 1_floor 1
EOND-000608,192.168.0.101,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Hadano_site|Hadano_site_building 1|Hadano_site_building 1_floor 1
EOND-000609,192.168.0.102,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Olongapo_site|Olongapo_site_building 1|Olongapo_site_building 1_floor 1
EOND-000610,192.168.0.103,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Koganei_site|Koganei_site_building 1|Koganei_site_building 1_floor 1
EOND-000611,192.168.0.104,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Māchalpur_site|Māchalpur_site_building 1|Māchalpur_site_building 1_floor 1
EOND-000612,192.168.0.105,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Jesús María_site|Jesús María_site_building 1|Jesús María_site_building 1_floor 1
EOND-000613,192.168.0.106,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Mountougoula_site|Mountougoula_site_building 1|Mountougoula_site_building 1_floor 1
EOND-000614,192.168.0.107,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Mali_site|Mali_site_building 1|Mali_site_building 1_floor 1
EOND-000615,192.168.0.108,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Moose Jaw_site|Moose Jaw_site_building 1|Moose Jaw_site_building 1_floor 1
EOND-000616,192.168.0.109,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Hønefoss_site|Hønefoss_site_building 1|Hønefoss_site_building 1_floor 1
EOND-000617,192.168.0.110,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Yichun_site|Yichun_site_building 1|Yichun_site_building 1_floor 1
EOND-000618,192.168.0.111,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Chitral_site|Chitral_site_building 1|Chitral_site_building 1_floor 1
EOND-000619,192.168.0.112,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Pacifica_site|Pacifica_site_building 1|Pacifica_site_building 1_floor 1
EOND-000620,192.168.0.113,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Itapira_site|Itapira_site_building 1|Itapira_site_building 1_floor 1
EOND-000621,192.168.0.114,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Gonesse_site|Gonesse_site_building 1|Gonesse_site_building 1_floor 1
EOND-000622,192.168.0.115,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ile-Ife_site|Ile-Ife_site_building 1|Ile-Ife_site_building 1_floor 1
EOND-000623,192.168.0.116,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Tuktukan_site|Tuktukan_site_building 1|Tuktukan_site_building 1_floor 1
EOND-000624,192.168.0.117,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Åmål_site|Åmål_site_building 1|Åmål_site_building 1_floor 1
EOND-000625,192.168.0.118,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Seven Oaks_site|Seven Oaks_site_building 1|Seven Oaks_site_building 1_floor 1
EOND-000626,192.168.0.119,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,La Oliva_site|La Oliva_site_building 1|La Oliva_site_building 1_floor 1
EOND-000627,192.168.0.120,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Laćarak_site|Laćarak_site_building 1|Laćarak_site_building 1_floor 1
EOND-000628,192.168.0.121,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Madīnat as Sādāt_site|Madīnat as Sādāt_site_building 1|Madīnat as Sādāt_site_building 1_floor 1
EOND-000629,192.168.0.122,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Lewisburg_site|Lewisburg_site_building 1|Lewisburg_site_building 1_floor 1
EOND-000630,192.168.0.123,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Rosemead_site|Rosemead_site_building 1|Rosemead_site_building 1_floor 1
EOND-000631,192.168.0.124,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Saku_site|Saku_site_building 1|Saku_site_building 1_floor 1
EOND-000632,192.168.0.125,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Douai_site|Douai_site_building 1|Douai_site_building 1_floor 1
EOND-000633,192.168.0.126,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Flexeiras_site|Flexeiras_site_building 1|Flexeiras_site_building 1_floor 1
EOND-000634,192.168.0.127,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Destelbergen_site|Destelbergen_site_building 1|Destelbergen_site_building 1_floor 1
EOND-000635,192.168.0.128,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Meiningen_site|Meiningen_site_building 1|Meiningen_site_building 1_floor 1
EOND-000636,192.168.0.129,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Sendafa_site|Sendafa_site_building 1|Sendafa_site_building 1_floor 1
EOND-000637,192.168.0.130,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Perinton_site|Perinton_site_building 1|Perinton_site_building 1_floor 1
EOND-000638,192.168.0.131,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Mpessoba_site|Mpessoba_site_building 1|Mpessoba_site_building 1_floor 1
EOND-000639,192.168.0.132,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Val-d’Or_site|Val-d’Or_site_building 1|Val-d’Or_site_building 1_floor 1
EOND-000640,192.168.0.133,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Shāntipur_site|Shāntipur_site_building 1|Shāntipur_site_building 1_floor 1
EOND-000641,192.168.0.134,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Mandiakui_site|Mandiakui_site_building 1|Mandiakui_site_building 1_floor 1
EOND-000642,192.168.0.135,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Hampden_site|Hampden_site_building 1|Hampden_site_building 1_floor 1
EOND-000643,192.168.0.136,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Port-au-Prince_site|Port-au-Prince_site_building 1|Port-au-Prince_site_building 1_floor 1
EOND-000644,192.168.0.137,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Nāḩiyat Ghammās_site|Nāḩiyat Ghammās_site_building 1|Nāḩiyat Ghammās_site_building 1_floor 1
EOND-000645,192.168.0.138,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Lubaczów_site|Lubaczów_site_building 1|Lubaczów_site_building 1_floor 1
EOND-000646,192.168.0.139,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Muddāda_site|Muddāda_site_building 1|Muddāda_site_building 1_floor 1
EOND-000647,192.168.0.140,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ivoti_site|Ivoti_site_building 1|Ivoti_site_building 1_floor 1
EOND-000648,192.168.0.141,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Longonjo_site|Longonjo_site_building 1|Longonjo_site_building 1_floor 1
EOND-000649,192.168.0.142,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Figueira da Foz_site|Figueira da Foz_site_building 1|Figueira da Foz_site_building 1_floor 1
EOND-000650,192.168.0.143,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Nacozari de García_site|Nacozari de García_site_building 1|Nacozari de García_site_building 1_floor 1
EOND-000651,192.168.0.144,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Holubivske_site|Holubivske_site_building 1|Holubivske_site_building 1_floor 1
EOND-000652,192.168.0.145,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Fyzabad_site|Fyzabad_site_building 1|Fyzabad_site_building 1_floor 1
EOND-000653,192.168.0.146,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Harvard_site|Harvard_site_building 1|Harvard_site_building 1_floor 1
EOND-000654,192.168.0.147,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Princesa Isabel_site|Princesa Isabel_site_building 1|Princesa Isabel_site_building 1_floor 1
EOND-000655,192.168.0.148,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,San Antonio_site|San Antonio_site_building 1|San Antonio_site_building 1_floor 1
EOND-000656,192.168.0.149,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Whitchurch_site|Whitchurch_site_building 1|Whitchurch_site_building 1_floor 1
EOND-000657,192.168.0.150,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Tolmezzo_site|Tolmezzo_site_building 1|Tolmezzo_site_building 1_floor 1
EOND-000658,192.168.0.151,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Vecsés_site|Vecsés_site_building 1|Vecsés_site_building 1_floor 1
EOND-000659,192.168.0.152,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Rizal_site|Rizal_site_building 1|Rizal_site_building 1_floor 1
EOND-000660,192.168.0.153,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Paripiranga_site|Paripiranga_site_building 1|Paripiranga_site_building 1_floor 1
EOND-000661,192.168.0.154,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Itamogi_site|Itamogi_site_building 1|Itamogi_site_building 1_floor 1
EOND-000662,192.168.0.155,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Dazhangzi_site|Dazhangzi_site_building 1|Dazhangzi_site_building 1_floor 1
EOND-000663,192.168.0.156,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Bocaue_site|Bocaue_site_building 1|Bocaue_site_building 1_floor 1
EOND-000664,192.168.0.157,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Paddhari_site|Paddhari_site_building 1|Paddhari_site_building 1_floor 1
EOND-000665,192.168.0.158,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Yufu_site|Yufu_site_building 1|Yufu_site_building 1_floor 1
EOND-000666,192.168.0.159,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Nueva Concepción_site|Nueva Concepción_site_building 1|Nueva Concepción_site_building 1_floor 1
EOND-000667,192.168.0.160,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Úrsulo Galván_site|Úrsulo Galván_site_building 1|Úrsulo Galván_site_building 1_floor 1
EOND-000668,192.168.0.161,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ridgeland_site|Ridgeland_site_building 1|Ridgeland_site_building 1_floor 1
EOND-000669,192.168.0.162,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ajaigarh_site|Ajaigarh_site_building 1|Ajaigarh_site_building 1_floor 1
EOND-000670,192.168.0.163,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Santa Teresita_site|Santa Teresita_site_building 1|Santa Teresita_site_building 1_floor 1
EOND-000671,192.168.0.164,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Lanling_site|Lanling_site_building 1|Lanling_site_building 1_floor 1
EOND-000672,192.168.0.165,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Elesbão Veloso_site|Elesbão Veloso_site_building 1|Elesbão Veloso_site_building 1_floor 1
EOND-000673,192.168.0.166,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Tipton_site|Tipton_site_building 1|Tipton_site_building 1_floor 1
EOND-000674,192.168.0.167,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Grottaglie_site|Grottaglie_site_building 1|Grottaglie_site_building 1_floor 1
EOND-000675,192.168.0.168,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Lomma_site|Lomma_site_building 1|Lomma_site_building 1_floor 1
EOND-000676,192.168.0.169,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Cajueiro_site|Cajueiro_site_building 1|Cajueiro_site_building 1_floor 1
EOND-000677,192.168.0.170,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ishikawa_site|Ishikawa_site_building 1|Ishikawa_site_building 1_floor 1
EOND-000678,192.168.0.171,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Oberhausen-Rheinhausen_site|Oberhausen-Rheinhausen_site_building 1|Oberhausen-Rheinhausen_site_building 1_floor 1
EOND-000679,192.168.0.172,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Mamou_site|Mamou_site_building 1|Mamou_site_building 1_floor 1
EOND-000680,192.168.0.173,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Maner_site|Maner_site_building 1|Maner_site_building 1_floor 1
EOND-000681,192.168.0.174,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Huilong_site|Huilong_site_building 1|Huilong_site_building 1_floor 1
EOND-000682,192.168.0.175,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Nsanje_site|Nsanje_site_building 1|Nsanje_site_building 1_floor 1
EOND-000683,192.168.0.176,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Dison_site|Dison_site_building 1|Dison_site_building 1_floor 1
EOND-000684,192.168.0.177,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Pescia_site|Pescia_site_building 1|Pescia_site_building 1_floor 1
EOND-000685,192.168.0.178,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,South Huntington_site|South Huntington_site_building 1|South Huntington_site_building 1_floor 1
EOND-000686,192.168.0.179,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Soteapan_site|Soteapan_site_building 1|Soteapan_site_building 1_floor 1
EOND-000687,192.168.0.180,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kawachinagano_site|Kawachinagano_site_building 1|Kawachinagano_site_building 1_floor 1
EOND-000688,192.168.0.181,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Châteaubriant_site|Châteaubriant_site_building 1|Châteaubriant_site_building 1_floor 1
EOND-000689,192.168.0.182,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Merchweiler_site|Merchweiler_site_building 1|Merchweiler_site_building 1_floor 1
EOND-000690,192.168.0.183,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Garešnica_site|Garešnica_site_building 1|Garešnica_site_building 1_floor 1
EOND-000691,192.168.0.184,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ruoqiang_site|Ruoqiang_site_building 1|Ruoqiang_site_building 1_floor 1
EOND-000692,192.168.0.185,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Simón Bolívar_site|Simón Bolívar_site_building 1|Simón Bolívar_site_building 1_floor 1
EOND-000693,192.168.0.186,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Burām_site|Burām_site_building 1|Burām_site_building 1_floor 1
EOND-000694,192.168.0.187,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Neuenrade_site|Neuenrade_site_building 1|Neuenrade_site_building 1_floor 1
EOND-000695,192.168.0.188,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Rechaïga_site|Rechaïga_site_building 1|Rechaïga_site_building 1_floor 1
EOND-000696,192.168.0.189,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Vandiperiyār_site|Vandiperiyār_site_building 1|Vandiperiyār_site_building 1_floor 1
EOND-000697,192.168.0.190,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kāmākhyānagar_site|Kāmākhyānagar_site_building 1|Kāmākhyānagar_site_building 1_floor 1
EOND-000698,192.168.0.191,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Pangururan_site|Pangururan_site_building 1|Pangururan_site_building 1_floor 1
EOND-000699,192.168.0.192,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Burgum_site|Burgum_site_building 1|Burgum_site_building 1_floor 1
